id,rotulo,texto
273,VERDADE,a man holding a tennis racquet on a tennis court . a man holding a tennis racquet on top of a tennis court . a man holding a tennis racquet on a court .
274,VERDADE,a person holding a pair of scissors in their hands . a person holding a pair of scissors in their hand . a person holding a pair of scissors in their hands
275,FALSO,a brown bear sitting on top of a car . a brown bear sitting in the back of a car . a brown bear sitting in the middle of a road .
276,VERDADE,a group of young men standing next to each other . a group of men standing next to each other . a group of people standing next to each other .
277,VERDADE,a man in a suit and tie is smiling . a man in a suit and tie is smiling a man in a suit and tie looking at the camera .
278,FALSO,a woman is sitting on a bench with a teddy bear . a woman is sitting on a bench with a stuffed bear . a woman is sitting on a bench in front of a building .
279,FALSO,a bottle of wine sitting on top of a table . a bottle of wine and a glass of wine a bottle of wine sitting on top of a table next to a glass .
280,FALSO,a man wearing a hat and a hat . a man in a hat and sunglasses is holding a cell phone . a man in a hat and sunglasses is holding a baseball bat .
281,FALSO,a man in a suit and tie standing in a room . a man in a suit and tie standing in front of a microphone . a man in a suit and tie standing in front of a mirror .
282,FALSO,a pair of scissors sitting on top of a table . a pair of scissors sitting on top of a wooden table . a pair of scissors sitting on top of a piece of paper .
283,FALSO,a black and white photo of a group of people . a black and white photo of a group of people a black and white photo of a man and a woman
284,VERDADE,a man in a suit and tie holding a teddy bear . a man in a suit and tie holding a teddy bear a man in a suit and tie is standing in a room .
285,FALSO,a red stop sign sitting on top of a building . a red stop sign sitting on top of a metal pole . a red stop sign sitting on top of a white building .
286,FALSO,a television with a man on top of it . a television with a man on top of it a television with a man on the back of it
287,FALSO,a large building with a clock on it . a large building with a large clock on it . a large building with a clock on it
288,VERDADE,a man standing in front of a building . a man standing in front of a building with a clock . a man standing in front of a building with a sign on it .
289,FALSO,a group of men standing next to each other . a group of men standing next to each other in a forest . a group of men standing next to each other on a snow covered slope .
290,VERDADE,a man in a suit and tie is smiling . a man in a suit and tie standing in a room . a man in a suit and tie is smiling
291,FALSO,a birthday cake with a train on it a birthday cake with a train on it . a cake shaped like a train on a table .
292,FALSO,a truck parked on the side of a road . a truck parked on the side of the road . a truck is parked on the side of the road .
293,FALSO,a piece of cake on a plate with a fork . a piece of cake on a plate with a fork a piece of chocolate cake on a plate with a fork .
294,FALSO,a close up of a person holding a pair of scissors a close up of a person holding a sign a close up of a number of signs on a wall
295,FALSO,a group of men sitting on top of a couch . a group of people sitting on a couch with remotes . a group of people sitting on a couch playing video games .
296,VERDADE,a man holding a book in his hand . a man holding a book in his hands . a man holding a book in his hands
297,FALSO,a man in a suit and tie holding a cell phone . a man in a suit and tie holding a cell phone a man in a suit and tie is holding a cell phone .
298,FALSO,a black and white photo of a white and black dog a black and white photo of a white and black horse a black and white photo of a person holding a knife
299,VERDADE,a display case filled with lots of different colored vases . a display case in a store filled with lots of bottles . a display case filled with lots of bottles of wine .
300,FALSO,a group of people standing next to each other . a group of people standing next to each other in front of a building . a group of people standing next to each other on a street .
301,VERDADE,a sign on a pole on a city street . a sign on a pole on a city street a sign on a pole on a street .
302,FALSO,a man sitting in a chair holding a banana . a man sitting on a toilet holding a bottle . a man sitting in a chair holding a banana
303,VERDADE,a person holding a cell phone in their hand . a person holding a cell phone in their hand a person holding a cell phone in their hands .
304,FALSO,a couple of women that are on a tennis court a couple of women that are standing in the water . a couple of women that are standing on a surfboard
305,VERDADE,a bunch of fruit sitting on top of a table . a bunch of fruit sitting on a table . a bunch of fruit sitting on a table
306,VERDADE,a group of people standing next to each other . a group of people standing around each other . a group of people standing around a table
307,FALSO,a woman in a dress holding a knife . a woman in a dress holding a knife a woman in a white dress holding a white umbrella .
